nlayer nwave wavenumber w0 g0 opd 
471 35 0.0442279 0.005689 0.001073 0.001073 0.001073 
471 36 0.0731689 0.005346 0.001018 0.001018 0.001018 
471 37 0.0607282 0.005152 0.000517 0.000517 0.000517 
471 38 0.0290668 0.004901 8.91e-05 8.91e-05 8.91e-05 
471 39 11.6988 0.004642 0.0001063 0.0001063 0.0001063 
471 40 8.59664 0.004395 0.0001366 0.0001366 0.0001366 
471 41 6.20755 0.003908 0.001064 0.001064 0.001064 
472 1 4.56288 0.003072 0.002116 0.002116 0.002116 
472 2 3.42327 0.003573 0.000835 0.000835 0.000835 
472 3 2.60261 0.0036 2.04e-05 2.04e-05 2.04e-05 
472 4 2.00187 0.003438 1.142e-05 1.142e-05 1.142e-05 
472 5 1.53715 0.003277 3.32e-06 3.32e-06 3.32e-06 
472 6 1.20069 0.003135 2.408e-06 2.408e-06 2.408e-06 
472 7 0.98149 0.003 1.596e-06 1.596e-06 1.596e-06 
472 8 0.810104 0.002877 1.348e-06 1.348e-06 1.348e-06 
472 9 0.661363 0.002758 1.121e-06 1.121e-06 1.121e-06 
472 10 0.471133 0.1347 0.001428 0.001428 0.001428 
472 11 0.477192 0.1023 0.001294 0.001294 0.001294 
472 12 0.427557 0.08027 0.0006734 0.0006734 0.0006734 
472 13 1.27345 0.06476 0.0002979 0.0002979 0.0002979 
472 14 0.809931 0.05336 0.0001631 0.0001631 0.0001631 
472 15 0.37592 0.04472 7.75e-05 7.75e-05 7.75e-05 
472 16 0.348693 0.03796 0.0004437 0.0004437 0.0004437 
472 17 0.251434 0.03275 0.0006632 0.0006632 0.0006632 
472 18 0.507638 0.02849 0.0008077 0.0008077 0.0008077 
472 19 0.182567 0.02504 0.0008891 0.0008891 0.0008891 
472 20 0.129837 0.02213 0.0008087 0.0008087 0.0008087 
472 21 0.224016 0.01969 0.0007288 0.0007288 0.0007288 
472 22 0.104932 0.01766 0.0003267 0.0003267 0.0003267 
472 23 0.104993 0.01593 3.185e-05 3.185e-05 3.185e-05 
472 24 0.255481 0.01447 2.442e-05 2.442e-05 2.442e-05 
472 25 0.258821 0.01316 1.84e-05 1.84e-05 1.84e-05 
472 26 0.0867078 0.01205 1.586e-05 1.586e-05 1.586e-05 
472 27 0.0756189 0.01107 1.374e-05 1.374e-05 1.374e-05 
472 28 0.0690318 0.0102 1.477e-05 1.477e-05 1.477e-05 
472 29 0.0600839 0.009409 1.601e-05 1.601e-05 1.601e-05 
472 30 0.0577145 0.008718 4.244e-05 4.244e-05 4.244e-05 
472 31 0.0530432 0.008111 7.404e-05 7.404e-05 7.404e-05 
472 32 0.0517305 0.007529 0.000661 0.000661 0.000661 
472 33 0.0648153 0.006947 0.001144 0.001144 0.001144 
472 34 0.0580751 0.006495 0.001134 0.001134 0.001134 
472 35 0.0472947 0.006056 0.001118 0.001118 0.001118 
472 36 0.0442279 0.005689 0.001073 0.001073 0.001073 
472 37 0.0731689 0.005346 0.001018 0.001018 0.001018 
472 38 0.0607282 0.005152 0.000517 0.000517 0.000517 
472 39 0.0290668 0.004901 8.91e-05 8.91e-05 8.91e-05 
472 40 11.6988 0.004642 0.0001063 0.0001063 0.0001063 
472 41 8.59664 0.004395 0.0001366 0.0001366 0.0001366 
473 1 6.20755 0.003908 0.001064 0.001064 0.001064 
473 2 4.56288 0.003072 0.002116 0.002116 0.002116 
473 3 3.42327 0.003573 0.000835 0.000835 0.000835 
473 4 2.60261 0.0036 2.04e-05 2.04e-05 2.04e-05 
473 5 2.00187 0.003438 1.142e-05 1.142e-05 1.142e-05 
473 6 1.53715 0.003277 3.32e-06 3.32e-06 3.32e-06 
473 7 1.20069 0.003135 2.408e-06 2.408e-06 2.408e-06 
473 8 0.98149 0.003 1.596e-06 1.596e-06 1.596e-06 
473 9 0.810104 0.002877 1.348e-06 1.348e-06 1.348e-06 
473 10 0.661363 0.002758 1.121e-06 1.121e-06 1.121e-06 
473 11 0.471133 0.1347 0.001428 0.001428 0.001428 
473 12 0.477192 0.1023 0.001294 0.001294 0.001294 
473 13 0.427557 0.08027 0.0006734 0.0006734 0.0006734 
473 14 1.27345 0.06476 0.0002979 0.0002979 0.0002979 
473 15 0.809931 0.05336 0.0001631 0.0001631 0.0001631 
473 16 0.37592 0.04472 7.75e-05 7.75e-05 7.75e-05 
473 17 0.348693 0.03796 0.0004437 0.0004437 0.0004437 
473 18 0.251434 0.03275 0.0006632 0.0006632 0.0006632 
473 19 0.507638 0.02849 0.0008077 0.0008077 0.0008077 
473 20 0.182567 0.02504 0.0008891 0.0008891 0.0008891 
473 21 0.129837 0.02213 0.0008087 0.0008087 0.0008087 
473 22 0.224016 0.01969 0.0007288 0.0007288 0.0007288 
473 23 0.104932 0.01766 0.0003267 0.0003267 0.0003267 
473 24 0.104993 0.01593 3.185e-05 3.185e-05 3.185e-05 
473 25 0.255481 0.01447 2.442e-05 2.442e-05 2.442e-05 
473 26 0.258821 0.01316 1.84e-05 1.84e-05 1.84e-05 
473 27 0.0867078 0.01205 1.586e-05 1.586e-05 1.586e-05 
473 28 0.0756189 0.01107 1.374e-05 1.374e-05 1.374e-05 
473 29 0.0690318 0.0102 1.477e-05 1.477e-05 1.477e-05 
473 30 0.0600839 0.009409 1.601e-05 1.601e-05 1.601e-05 
473 31 0.0577145 0.008718 4.244e-05 4.244e-05 4.244e-05 
473 32 0.0530432 0.008111 7.404e-05 7.404e-05 7.404e-05 
473 33 0.0517305 0.007529 0.000661 0.000661 0.000661 
473 34 0.0648153 0.006947 0.001144 0.001144 0.001144 
473 35 0.0580751 0.006495 0.001134 0.001134 0.001134 
473 36 0.0472947 0.006056 0.001118 0.001118 0.001118 
473 37 0.0442279 0.005689 0.001073 0.001073 0.001073 
473 38 0.0731689 0.005346 0.001018 0.001018 0.001018 
473 39 0.0607282 0.005152 0.000517 0.000517 0.000517 
473 40 0.0290668 0.004901 8.91e-05 8.91e-05 8.91e-05 
473 41 11.6988 0.004642 0.0001063 0.0001063 0.0001063 
474 1 8.59664 0.004395 0.0001366 0.0001366 0.0001366 
474 2 6.20755 0.003908 0.001064 0.001064 0.001064 
474 3 4.56288 0.003072 0.002116 0.002116 0.002116 
474 4 3.42327 0.003573 0.000835 0.000835 0.000835 
474 5 2.60261 0.0036 2.04e-05 2.04e-05 2.04e-05 
474 6 2.00187 0.003438 1.142e-05 1.142e-05 1.142e-05 
474 7 1.53715 0.003277 3.32e-06 3.32e-06 3.32e-06 
474 8 1.20069 0.003135 2.408e-06 2.408e-06 2.408e-06 
474 9 0.98149 0.003 1.596e-06 1.596e-06 1.596e-06 
474 10 0.810104 0.002877 1.348e-06 1.348e-06 1.348e-06 
474 11 0.661363 0.002758 1.121e-06 1.121e-06 1.121e-06 
474 12 0.471133 0.1347 0.001428 0.001428 0.001428 
474 13 0.477192 0.1023 0.001294 0.001294 0.001294 
474 14 0.427557 0.08027 0.0006734 0.0006734 0.0006734 
474 15 1.27345 0.06476 0.0002979 0.0002979 0.0002979 
474 16 0.809931 0.05336 0.0001631 0.0001631 0.0001631 
474 17 0.37592 0.04472 7.75e-05 7.75e-05 7.75e-05 
474 18 0.348693 0.03796 0.0004437 0.0004437 0.0004437 
474 19 0.251434 0.03275 0.0006632 0.0006632 0.0006632 
474 20 0.507638 0.02849 0.0008077 0.0008077 0.0008077 
474 21 0.182567 0.02504 0.0008891 0.0008891 0.0008891 
474 22 0.129837 0.02213 0.0008087 0.0008087 0.0008087 
474 23 0.224016 0.01969 0.0007288 0.0007288 0.0007288 
474 24 0.104932 0.01766 0.0003267 0.0003267 0.0003267 
474 25 0.104993 0.01593 3.185e-05 3.185e-05 3.185e-05 
474 26 0.255481 0.01447 2.442e-05 2.442e-05 2.442e-05 
474 27 0.258821 0.01316 1.84e-05 1.84e-05 1.84e-05 
474 28 0.0867078 0.01205 1.586e-05 1.586e-05 1.586e-05 
474 29 0.0756189 0.01107 1.374e-05 1.374e-05 1.374e-05 
474 30 0.0690318 0.0102 1.477e-05 1.477e-05 1.477e-05 
474 31 0.0600839 0.009409 1.601e-05 1.601e-05 1.601e-05 
474 32 0.0577145 0.008718 4.244e-05 4.244e-05 4.244e-05 
474 33 0.0530432 0.008111 7.404e-05 7.404e-05 7.404e-05 
474 34 0.0517305 0.007529 0.000661 0.000661 0.000661 
474 35 0.0648153 0.006947 0.001144 0.001144 0.001144 
474 36 0.0580751 0.006495 0.001134 0.001134 0.001134 
474 37 0.0472947 0.006056 0.001118 0.001118 0.001118 
474 38 0.0442279 0.005689 0.001073 0.001073 0.001073 
474 39 0.0731689 0.005346 0.001018 0.001018 0.001018 
474 40 0.0607282 0.005152 0.000517 0.000517 0.000517 
474 41 0.0290668 0.004901 8.91e-05 8.91e-05 8.91e-05 
475 1 11.6988 0.004642 0.0001063 0.0001063 0.0001063 
475 2 8.59664 0.004395 0.0001366 0.0001366 0.0001366 
475 3 6.20755 0.003908 0.001064 0.001064 0.001064 
475 4 4.56288 0.003072 0.002116 0.002116 0.002116 
475 5 3.42327 0.003573 0.000835 0.000835 0.000835 
475 6 2.60261 0.0036 2.04e-05 2.04e-05 2.04e-05 
475 7 2.00187 0.003438 1.142e-05 1.142e-05 1.142e-05 
475 8 1.53715 0.003277 3.32e-06 3.32e-06 3.32e-06 
475 9 1.20069 0.003135 2.408e-06 2.408e-06 2.408e-06 
475 10 0.98149 0.003 1.596e-06 1.596e-06 1.596e-06 
475 11 0.810104 0.002877 1.348e-06 1.348e-06 1.348e-06 
475 12 0.661363 0.002758 1.121e-06 1.121e-06 1.121e-06 
475 13 0.471133 0.1347 0.001428 0.001428 0.001428 
475 14 0.477192 0.1023 0.001294 0.001294 0.001294 
475 15 0.427557 0.08027 0.0006734 0.0006734 0.0006734 
475 16 1.27345 0.06476 0.0002979 0.0002979 0.0002979 
475 17 0.809931 0.05336 0.0001631 0.0001631 0.0001631 
475 18 0.37592 0.04472 7.75e-05 7.75e-05 7.75e-05 
475 19 0.348693 0.03796 0.0004437 0.0004437 0.0004437 
475 20 0.251434 0.03275 0.0006632 0.0006632 0.0006632 
475 21 0.507638 0.02849 0.0008077 0.0008077 0.0008077 
475 22 0.182567 0.02504 0.0008891 0.0008891 0.0008891 
475 23 0.129837 0.02213 0.0008087 0.0008087 0.0008087 
475 24 0.224016 0.01969 0.0007288 0.0007288 0.0007288 
475 25 0.104932 0.01766 0.0003267 0.0003267 0.0003267 
475 26 0.104993 0.01593 3.185e-05 3.185e-05 3.185e-05 
475 27 0.255481 0.01447 2.442e-05 2.442e-05 2.442e-05 
475 28 0.258821 0.01316 1.84e-05 1.84e-05 1.84e-05 
475 29 0.0867078 0.01205 1.586e-05 1.586e-05 1.586e-05 
475 30 0.0756189 0.01107 1.374e-05 1.374e-05 1.374e-05 
475 31 0.0690318 0.0102 1.477e-05 1.477e-05 1.477e-05 
475 32 0.0600839 0.009409 1.601e-05 1.601e-05 1.601e-05 
475 33 0.0577145 0.008718 4.244e-05 4.244e-05 4.244e-05 
475 34 0.0530432 0.008111 7.404e-05 7.404e-05 7.404e-05 
475 35 0.0517305 0.007529 0.000661 0.000661 0.000661 
475 36 0.0648153 0.006947 0.001144 0.001144 0.001144 
475 37 0.0580751 0.006495 0.001134 0.001134 0.001134 
475 38 0.0472947 0.006056 0.001118 0.001118 0.001118 
475 39 0.0442279 0.005689 0.001073 0.001073 0.001073 
475 40 0.0731689 0.005346 0.001018 0.001018 0.001018 
475 41 0.0607282 0.005152 0.000517 0.000517 0.000517 
476 1 0.0290668 0.004901 8.91e-05 8.91e-05 8.91e-05 
476 2 11.6988 0.004642 0.0001063 0.0001063 0.0001063 
476 3 8.59664 0.004395 0.0001366 0.0001366 0.0001366 
476 4 6.20755 0.003908 0.001064 0.001064 0.001064 
476 5 4.56288 0.003072 0.002116 0.002116 0.002116 
476 6 3.42327 0.003573 0.000835 0.000835 0.000835 
476 7 2.60261 0.0036 2.04e-05 2.04e-05 2.04e-05 
476 8 2.00187 0.003438 1.142e-05 1.142e-05 1.142e-05 
476 9 1.53715 0.003277 3.32e-06 3.32e-06 3.32e-06 
476 10 1.20069 0.003135 2.408e-06 2.408e-06 2.408e-06 
476 11 0.98149 0.003 1.596e-06 1.596e-06 1.596e-06 
476 12 0.810104 0.002877 1.348e-06 1.348e-06 1.348e-06 
476 13 0.661363 0.002758 1.121e-06 1.121e-06 1.121e-06 
476 14 0.471133 0.1347 0.001428 0.001428 0.001428 
476 15 0.477192 0.1023 0.001294 0.001294 0.001294 
476 16 0.427557 0.08027 0.0006734 0.0006734 0.0006734 
476 17 1.27345 0.06476 0.0002979 0.0002979 0.0002979 
476 18 0.809931 0.05336 0.0001631 0.0001631 0.0001631 
476 19 0.37592 0.04472 7.75e-05 7.75e-05 7.75e-05 
476 20 0.348693 0.03796 0.0004437 0.0004437 0.0004437 
476 21 0.251434 0.03275 0.0006632 0.0006632 0.0006632 
476 22 0.507638 0.02849 0.0008077 0.0008077 0.0008077 
476 23 0.182567 0.02504 0.0008891 0.0008891 0.0008891 
476 24 0.129837 0.02213 0.0008087 0.0008087 0.0008087 
476 25 0.224016 0.01969 0.0007288 0.0007288 0.0007288 
476 26 0.104932 0.01766 0.0003267 0.0003267 0.0003267 
476 27 0.104993 0.01593 3.185e-05 3.185e-05 3.185e-05 
476 28 0.255481 0.01447 2.442e-05 2.442e-05 2.442e-05 
476 29 0.258821 0.01316 1.84e-05 1.84e-05 1.84e-05 
476 30 0.0867078 0.01205 1.586e-05 1.586e-05 1.586e-05 
476 31 0.0756189 0.01107 1.374e-05 1.374e-05 1.374e-05 
476 32 0.0690318 0.0102 1.477e-05 1.477e-05 1.477e-05 
476 33 0.0600839 0.009409 1.601e-05 1.601e-05 1.601e-05 
476 34 0.0577145 0.008718 4.244e-05 4.244e-05 4.244e-05 
476 35 0.0530432 0.008111 7.404e-05 7.404e-05 7.404e-05 
476 36 0.0517305 0.007529 0.000661 0.000661 0.000661 
476 37 0.0648153 0.006947 0.001144 0.001144 0.001144 
476 38 0.0580751 0.006495 0.001134 0.001134 0.001134 
476 39 0.0472947 0.006056 0.001118 0.001118 0.001118 
476 40 0.0442279 0.005689 0.001073 0.001073 0.001073 
476 41 0.0731689 0.005346 0.001018 0.001018 0.001018 
477 1 0.0607282 0.005152 0.000517 0.000517 0.000517 
477 2 0.0290668 0.004901 8.91e-05 8.91e-05 8.91e-05 
477 3 11.6988 0.004642 0.0001063 0.0001063 0.0001063 
477 4 8.59664 0.004395 0.0001366 0.0001366 0.0001366 
477 5 6.20755 0.003908 0.001064 0.001064 0.001064 
477 6 4.56288 0.003072 0.002116 0.002116 0.002116 
477 7 3.42327 0.003573 0.000835 0.000835 0.000835 
477 8 2.60261 0.0036 2.04e-05 2.04e-05 2.04e-05 
477 9 2.00187 0.003438 1.142e-05 1.142e-05 1.142e-05 
477 10 1.53715 0.003277 3.32e-06 3.32e-06 3.32e-06 
477 11 1.20069 0.003135 2.408e-06 2.408e-06 2.408e-06 
477 12 0.98149 0.003 1.596e-06 1.596e-06 1.596e-06 
477 13 0.810104 0.002877 1.348e-06 1.348e-06 1.348e-06 
477 14 0.661363 0.002758 1.121e-06 1.121e-06 1.121e-06 
477 15 0.471133 0.1347 0.001428 0.001428 0.001428 
477 16 0.477192 0.1023 0.001294 0.001294 0.001294 
477 17 0.427557 0.08027 0.0006734 0.0006734 0.0006734 
477 18 1.27345 0.06476 0.0002979 0.0002979 0.0002979 
477 19 0.809931 0.05336 0.0001631 0.0001631 0.0001631 
477 20 0.37592 0.04472 7.75e-05 7.75e-05 7.75e-05 
477 21 0.348693 0.03796 0.0004437 0.0004437 0.0004437 
477 22 0.251434 0.03275 0.0006632 0.0006632 0.0006632 
477 23 0.507638 0.02849 0.0008077 0.0008077 0.0008077 
477 24 0.182567 0.02504 0.0008891 0.0008891 0.0008891 
477 25 0.129837 0.02213 0.0008087 0.0008087 0.0008087 
477 26 0.224016 0.01969 0.0007288 0.0007288 0.0007288 
477 27 0.104932 0.01766 0.0003267 0.0003267 0.0003267 
477 28 0.104993 0.01593 3.185e-05 3.185e-05 3.185e-05 
477 29 0.255481 0.01447 2.442e-05 2.442e-05 2.442e-05 
477 30 0.258821 0.01316 1.84e-05 1.84e-05 1.84e-05 
477 31 0.0867078 0.01205 1.586e-05 1.586e-05 1.586e-05 
477 32 0.0756189 0.01107 1.374e-05 1.374e-05 1.374e-05 
477 33 0.0690318 0.0102 1.477e-05 1.477e-05 1.477e-05 
477 34 0.0600839 0.009409 1.601e-05 1.601e-05 1.601e-05 
477 35 0.0577145 0.008718 4.244e-05 4.244e-05 4.244e-05 
477 36 0.0530432 0.008111 7.404e-05 7.404e-05 7.404e-05 
477 37 0.0517305 0.007529 0.000661 0.000661 0.000661 
477 38 0.0648153 0.006947 0.001144 0.001144 0.001144 
477 39 0.0580751 0.006495 0.001134 0.001134 0.001134 
477 40 0.0472947 0.006056 0.001118 0.001118 0.001118 
477 41 0.0442279 0.005689 0.001073 0.001073 0.001073 
478 1 0.0731689 0.005346 0.001018 0.001018 0.001018 
478 2 0.0607282 0.005152 0.000517 0.000517 0.000517 
478 3 0.0290668 0.004901 8.91e-05 8.91e-05 8.91e-05 
478 4 11.6988 0.004642 0.0001063 0.0001063 0.0001063 
478 5 8.59664 0.004395 0.0001366 0.0001366 0.0001366 
478 6 6.20755 0.003908 0.001064 0.001064 0.001064 
478 7 4.56288 0.003072 0.002116 0.002116 0.002116 
478 8 3.42327 0.003573 0.000835 0.000835 0.000835 
478 9 2.60261 0.0036 2.04e-05 2.04e-05 2.04e-05 
478 10 2.00187 0.003438 1.142e-05 1.142e-05 1.142e-05 
478 11 1.53715 0.003277 3.32e-06 3.32e-06 3.32e-06 
478 12 1.20069 0.003135 2.408e-06 2.408e-06 2.408e-06 
478 13 0.98149 0.003 1.596e-06 1.596e-06 1.596e-06 
478 14 0.810104 0.002877 1.348e-06 1.348e-06 1.348e-06 
478 15 0.661363 0.002758 1.121e-06 1.121e-06 1.121e-06 
478 16 0.530869 0.1347 0.001428 0.001428 0.001428 
478 17 0.470946 0.1023 0.001294 0.001294 0.001294 
478 18 0.47724 0.08027 0.0006734 0.0006734 0.0006734 
478 19 0.424838 0.06476 0.0002979 0.0002979 0.0002979 
478 20 0.851138 0.05336 0.0001631 0.0001631 0.0001631 
478 21 0.595294 0.04472 7.75e-05 7.75e-05 7.75e-05 
478 22 0.374265 0.03796 0.0004437 0.0004437 0.0004437 
478 23 0.343631 0.03275 0.0006632 0.0006632 0.0006632 
478 24 0.234112 0.02849 0.0008077 0.0008077 0.0008077 
478 25 0.342071 0.02504 0.0008891 0.0008891 0.0008891 
478 26 0.173595 0.02213 0.0008087 0.0008087 0.0008087 
478 27 0.128466 0.01969 0.0007288 0.0007288 0.0007288 
478 28 0.224788 0.01766 0.0003267 0.0003267 0.0003267 
478 29 0.103569 0.01593 3.185e-05 3.185e-05 3.185e-05 
478 30 0.101728 0.01447 2.442e-05 2.442e-05 2.442e-05 
478 31 0.164362 0.01316 1.84e-05 1.84e-05 1.84e-05 
478 32 0.182858 0.01205 1.586e-05 1.586e-05 1.586e-05 
478 33 0.0830795 0.01107 1.374e-05 1.374e-05 1.374e-05 
478 34 0.0744113 0.0102 1.477e-05 1.477e-05 1.477e-05 
478 35 0.0679978 0.009409 1.601e-05 1.601e-05 1.601e-05 
478 36 0.0593563 0.008718 4.244e-05 4.244e-05 4.244e-05 
478 37 0.0569663 0.008111 7.404e-05 7.404e-05 7.404e-05 
478 38 0.0516996 0.007529 0.000661 0.000661 0.000661 
478 39 0.0503505 0.006947 0.001144 0.001144 0.001144 
478 40 0.0587704 0.006495 0.001134 0.001134 0.001134 
478 41 0.0525987 0.006056 0.001118 0.001118 0.001118 
479 1 0.0452509 0.005689 0.001073 0.001073 0.001073 
479 2 0.0424327 0.005346 0.001018 0.001018 0.001018 
479 3 0.0729759 0.005152 0.000517 0.000517 0.000517 
479 4 0.0600912 0.004901 8.91e-05 8.91e-05 8.91e-05 
479 5 0.0286701 0.004642 0.0001063 0.0001063 0.0001063 
479 6 11.6607 0.004395 0.0001366 0.0001366 0.0001366 
479 7 8.55598 0.003908 0.001064 0.001064 0.001064 
479 8 6.19646 0.003072 0.002116 0.002116 0.002116 
479 9 4.56242 0.003573 0.000835 0.000835 0.000835 
479 10 3.42495 0.0036 2.04e-05 2.04e-05 2.04e-05 
479 11 2.60827 0.003438 1.142e-05 1.142e-05 1.142e-05 
479 12 2.0077 0.003277 3.32e-06 3.32e-06 3.32e-06 
479 13 1.54561 0.003135 2.408e-06 2.408e-06 2.408e-06 
479 14 1.20812 0.003 1.596e-06 1.596e-06 1.596e-06 
479 15 0.98534 0.002877 1.348e-06 1.348e-06 1.348e-06 
479 16 0.810428 0.002758 1.121e-06 1.121e-06 1.121e-06 
479 17 0.530869 0.1347 0.001428 0.001428 0.001428 
479 18 0.470946 0.1023 0.001294 0.001294 0.001294 
479 19 0.47724 0.08027 0.0006734 0.0006734 0.0006734 
479 20 0.424838 0.06476 0.0002979 0.0002979 0.0002979 
479 21 0.851138 0.05336 0.0001631 0.0001631 0.0001631 
479 22 0.595294 0.04472 7.75e-05 7.75e-05 7.75e-05 
479 23 0.374265 0.03796 0.0004437 0.0004437 0.0004437 
479 24 0.343631 0.03275 0.0006632 0.0006632 0.0006632 
479 25 0.234112 0.02849 0.0008077 0.0008077 0.0008077 
479 26 0.342071 0.02504 0.0008891 0.0008891 0.0008891 
479 27 0.173595 0.02213 0.0008087 0.0008087 0.0008087 
479 28 0.128466 0.01969 0.0007288 0.0007288 0.0007288 
479 29 0.224788 0.01766 0.0003267 0.0003267 0.0003267 
479 30 0.103569 0.01593 3.185e-05 3.185e-05 3.185e-05 
479 31 0.101728 0.01447 2.442e-05 2.442e-05 2.442e-05 
479 32 0.164362 0.01316 1.84e-05 1.84e-05 1.84e-05 
479 33 0.182858 0.01205 1.586e-05 1.586e-05 1.586e-05 
479 34 0.0830795 0.01107 1.374e-05 1.374e-05 1.374e-05 
479 35 0.0744113 0.0102 1.477e-05 1.477e-05 1.477e-05 
479 36 0.0679978 0.009409 1.601e-05 1.601e-05 1.601e-05 
479 37 0.0593563 0.008718 4.244e-05 4.244e-05 4.244e-05 
479 38 0.0569663 0.008111 7.404e-05 7.404e-05 7.404e-05 
479 39 0.0516996 0.007529 0.000661 0.000661 0.000661 
479 40 0.0503505 0.006947 0.001144 0.001144 0.001144 
479 41 0.0587704 0.006495 0.001134 0.001134 0.001134 
480 1 0.0525987 0.006056 0.001118 0.001118 0.001118 
480 2 0.0452509 0.005689 0.001073 0.001073 0.001073 
480 3 0.0424327 0.005346 0.001018 0.001018 0.001018 
480 4 0.0729759 0.005152 0.000517 0.000517 0.000517 
480 5 0.0600912 0.004901 8.91e-05 8.91e-05 8.91e-05 
480 6 0.0286701 0.004642 0.0001063 0.0001063 0.0001063 
480 7 11.6607 0.004395 0.0001366 0.0001366 0.0001366 
480 8 8.55598 0.003908 0.001064 0.001064 0.001064 
480 9 6.19646 0.003072 0.002116 0.002116 0.002116 
480 10 4.56242 0.003573 0.000835 0.000835 0.000835 
480 11 3.42495 0.0036 2.04e-05 2.04e-05 2.04e-05 
480 12 2.60827 0.003438 1.142e-05 1.142e-05 1.142e-05 
480 13 2.0077 0.003277 3.32e-06 3.32e-06 3.32e-06 
480 14 1.54561 0.003135 2.408e-06 2.408e-06 2.408e-06 
480 15 1.20812 0.003 1.596e-06 1.596e-06 1.596e-06 
480 16 0.98534 0.002877 1.348e-06 1.348e-06 1.348e-06 
480 17 0.810428 0.002758 1.121e-06 1.121e-06 1.121e-06 
480 18 0.530869 0.1347 0.001428 0.001428 0.001428 
480 19 0.470946 0.1023 0.001294 0.001294 0.001294 
480 20 0.47724 0.08027 0.0006734 0.0006734 0.0006734 
480 21 0.424838 0.06476 0.0002979 0.0002979 0.0002979 
480 22 0.851138 0.05336 0.0001631 0.0001631 0.0001631 
480 23 0.595294 0.04472 7.75e-05 7.75e-05 7.75e-05 
480 24 0.374265 0.03796 0.0004437 0.0004437 0.0004437 
480 25 0.343631 0.03275 0.0006632 0.0006632 0.0006632 
480 26 0.234112 0.02849 0.0008077 0.0008077 0.0008077 
480 27 0.342071 0.02504 0.0008891 0.0008891 0.0008891 
480 28 0.173595 0.02213 0.0008087 0.0008087 0.0008087 
480 29 0.128466 0.01969 0.0007288 0.0007288 0.0007288 
480 30 0.224788 0.01766 0.0003267 0.0003267 0.0003267 
480 31 0.103569 0.01593 3.185e-05 3.185e-05 3.185e-05 
480 32 0.101728 0.01447 2.442e-05 2.442e-05 2.442e-05 
480 33 0.164362 0.01316 1.84e-05 1.84e-05 1.84e-05 
480 34 0.182858 0.01205 1.586e-05 1.586e-05 1.586e-05 
480 35 0.0830795 0.01107 1.374e-05 1.374e-05 1.374e-05 
480 36 0.0744113 0.0102 1.477e-05 1.477e-05 1.477e-05 
480 37 0.0679978 0.009409 1.601e-05 1.601e-05 1.601e-05 
480 38 0.0593563 0.008718 4.244e-05 4.244e-05 4.244e-05 
480 39 0.0569663 0.008111 7.404e-05 7.404e-05 7.404e-05 
480 40 0.0516996 0.007529 0.000661 0.000661 0.000661 
480 41 0.0503505 0.006947 0.001144 0.001144 0.001144 
481 1 0.0587704 0.006495 0.001134 0.001134 0.001134 
481 2 0.0525987 0.006056 0.001118 0.001118 0.001118 
481 3 0.0452509 0.005689 0.001073 0.001073 0.001073 
481 4 0.0424327 0.005346 0.001018 0.001018 0.001018 
481 5 0.0729759 0.005152 0.000517 0.000517 0.000517 
481 6 0.0600912 0.004901 8.91e-05 8.91e-05 8.91e-05 
481 7 0.0286701 0.004642 0.0001063 0.0001063 0.0001063 
481 8 11.6607 0.004395 0.0001366 0.0001366 0.0001366 
481 9 8.55598 0.003908 0.001064 0.001064 0.001064 
481 10 6.19646 0.003072 0.002116 0.002116 0.002116 
481 11 4.56242 0.003573 0.000835 0.000835 0.000835 
481 12 3.42495 0.0036 2.04e-05 2.04e-05 2.04e-05 
481 13 2.60827 0.003438 1.142e-05 1.142e-05 1.142e-05 
481 14 2.0077 0.003277 3.32e-06 3.32e-06 3.32e-06 
481 15 1.54561 0.003135 2.408e-06 2.408e-06 2.408e-06 
481 16 1.20812 0.003 1.596e-06 1.596e-06 1.596e-06 
481 17 0.98534 0.002877 1.348e-06 1.348e-06 1.348e-06 
481 18 0.810428 0.002758 1.121e-06 1.121e-06 1.121e-06 
481 19 0.530869 0.1347 0.001428 0.001428 0.001428 
481 20 0.470946 0.1023 0.001294 0.001294 0.001294 
481 21 0.47724 0.08027 0.0006734 0.0006734 0.0006734 
481 22 0.424838 0.06476 0.0002979 0.0002979 0.0002979 
481 23 0.851138 0.05336 0.0001631 0.0001631 0.0001631 
481 24 0.595294 0.04472 7.75e-05 7.75e-05 7.75e-05 
481 25 0.374265 0.03796 0.0004437 0.0004437 0.0004437 
481 26 0.343631 0.03275 0.0006632 0.0006632 0.0006632 
481 27 0.234112 0.02849 0.0008077 0.0008077 0.0008077 
481 28 0.342071 0.02504 0.0008891 0.0008891 0.0008891 
481 29 0.173595 0.02213 0.0008087 0.0008087 0.0008087 
481 30 0.128466 0.01969 0.0007288 0.0007288 0.0007288 
481 31 0.224788 0.01766 0.0003267 0.0003267 0.0003267 
481 32 0.103569 0.01593 3.185e-05 3.185e-05 3.185e-05 
481 33 0.101728 0.01447 2.442e-05 2.442e-05 2.442e-05 
481 34 0.164362 0.01316 1.84e-05 1.84e-05 1.84e-05 
481 35 0.182858 0.01205 1.586e-05 1.586e-05 1.586e-05 
481 36 0.0830795 0.01107 1.374e-05 1.374e-05 1.374e-05 
481 37 0.0744113 0.0102 1.477e-05 1.477e-05 1.477e-05 
481 38 0.0679978 0.009409 1.601e-05 1.601e-05 1.601e-05 
